        (-0.00000012341, 0.00000000000, 0.00000000000000),
        (0.000043593850, 5.78455133738, 6283.07584999140),
        (0.000001236330, 5.57934722157, 12566.1516999828),
        (0.000000087920, 3.62777733395, 77713.7714681205),
        (0.000000056890, 1.86958905084, 5573.14280143310),
        (0.000000033010, 5.47027913302, 18849.2275499742),
        (0.000000014710, 4.48028885617, 5507.55323866740),
        (0.000000010130, 2.81456417694, 5223.69391980220),
        (0.000000008540, 3.10878241236, 1577.34354244780),
        (0.000000011020, 2.84173992403, 161000.685737674),
        (0.000000006480, 5.47349498544, 775.522611324000),
        (0.000000006090, 1.37969434104, 6438.49624942560),
        (0.000000004990, 4.41649242250, 6286.59896834040),
        (0.000000004170, 0.90242451175, 10977.0788046990),
        (0.000000004020, 3.20376585290, 5088.62883976680),
        (0.000000003510, 1.81079227770, 5486.77784317500),
        (0.000000004670, 3.65753702738, 7084.89678111520),
        (0.000000004580, 5.38585314743, 149854.400134808),
        (0.000000003040, 3.51701098693, 796.298006816400),
        (0.000000002660, 6.17413982699, 6836.64525283380),
        (0.000000002790, 1.84120501086, 4694.00295470760),
        (0.000000002600, 1.41629543251, 2146.16541647520),
        (0.000000002660, 3.13832905677, 71430.6956181291),
        (0.000000003210, 5.35313367048, 3154.68708489560),
        (0.000000002380, 2.17720020018, 155.420399434200),
        (0.000000002930, 4.61501268144, 4690.47983635860),
        (0.000000002290, 4.75969588070, 7234.79425624200),
        (0.000000002110, 0.21868065485, 4705.73230754360),
        (0.000000002010, 4.21905743357, 1349.86740965880),
        (0.000000001950, 4.57808285364, 529.690965094600),
        (0.000000002530, 2.81496293039, 1748.01641306700),
        (0.000000001820, 5.70454011389, 6040.34724601740),
        (0.000000001790, 6.02897097053, 4292.33083295040),
        (0.000000001860, 2.90220009715, 9437.76293488700),
        (0.000000001660, 1.99984925026, 8031.09226305840),
        (0.000000001580, 0.04783713552, 2544.31441988340),
        (0.000000001970, 2.01083639502, 1194.44701022460),
        (0.000000001650, 5.78372596778, 83996.8473181119),
        (0.000000002140, 3.38285934319, 7632.94325965020),
        (0.000000001400, 0.36401486094, 10447.3878396044),
        (0.000000001510, 0.95153163031, 6127.65545055720),
        (0.000000001360, 1.48426306582, 2352.86615377180),
        (0.000000001270, 5.48475435134, 951.718406250600),
        (0.000000001260, 5.26866506592, 6279.55273164240),
        (0.000000001250, 3.75754889288, 6812.76681508600),
        (0.000000001010, 4.95015746147, 398.149003408200),
        (0.000000001020, 0.68468295277, 1592.59601363280),
        (0.000000001000, 1.14568935785, 3894.18182954220),
        (0.000000001290, 0.76540016965, 553.569402842400),
        (0.000000001090, 5.41063597567, 6256.77753019160),
        (0.000000000750, 5.84804322893, 242.728603974000),
        (0.000000000950, 1.94452244083, 11856.2186514245),
        (0.000000000770, 0.69373708195, 8429.24126646660),
        (0.000000001000, 5.19725292131, 244287.600007228),
        (0.000000000800, 6.18440483705, 1059.38193018920),
        (0.000000000690, 5.25699888595, 14143.4952424306),
        (0.000000000850, 5.39484725499, 25132.3033999656),
        (0.000000000660, 0.51779993906, 801.820931123800),
        (0.000000000550, 5.16878202461, 7058.59846131540),
        (0.000000000510, 3.88759155247, 12036.4607348882),
        (0.000000000500, 5.57636570536, 6290.18939699220),
        (0.000000000610, 2.24359003264, 8635.94200376320),
        (0.000000000500, 5.54441900966, 1990.74501704100),
        (0.000000000560, 4.00301078040, 13367.9726311066),
        (0.000000000520, 4.13138898038, 7860.41939243920),
        (0.000000000520, 3.90943054011, 26.2983197998000),
        (0.000000000410, 3.57128482780, 7079.37385680780),
        (0.000000000560, 2.76959005761, 90955.5516944961),
        (0.000000000420, 1.91461189199, 7477.52286021600),
        (0.000000000420, 0.42728171713, 10213.2855462110),
        (0.000000000420, 1.09413724455, 709.933048558300),
        (0.000000000390, 3.93298068961, 10973.5556863500),
        (0.000000000380, 6.17935925345, 9917.69687450980),
        (0.000000000490, 0.83021145241, 11506.7697697936),
        (0.000000000530, 1.45828359397, 233141.314404362),
        (0.000000000470, 6.21568666789, 6681.22485339960),
        (0.000000000370, 0.36359309980, 10177.2576795336),
        (0.000000000350, 3.33024911524, 5643.17856367740),
        (0.000000000340, 5.63446915337, 6525.80445396540),
        (0.000000000350, 5.36033855038, 25158.6017197654),
        (0.000000000340, 5.36319798321, 4933.20844033260),
        (0.000000000330, 4.24722336872, 12569.6748183318),
        (0.000000000430, 5.26370903404, 10575.4066829418),
        (0.000000000420, 1.98334703186, 6284.05617105960),
        (0.000000000400, 1.98334703186, 6284.05617105960),
        (0.000000000420, 4.22496037505, 88860.0570709867),
        (0.000000000290, 3.19088628170, 11926.2544136688),
        (0.000000000290, 0.15217616684, 12168.0026965746),
        (0.000000000300, 1.61904744136, 9779.10867612540),
        (0.000000000270, 0.76388991416, 1589.07289528380),
        (0.000000000360, 2.74712003443, 3738.76143010800),
        (0.000000000330, 3.08807829566, 3930.20969621960),
        (0.000000000310, 5.34906619513, 143571.324284816),
        (0.000000000250, 0.10240267494, 22483.8485744926),
        (0.000000000300, 3.47110495524, 14945.3161735544),
        (0.000000000240, 1.10425016019, 4535.05943692440),
        (0.000000000240, 1.58037259780, 6496.37494542940),
        (0.000000000230, 3.87710321433, 6275.96230299060),
        (0.000000000250, 3.94529778970, 3128.38876509580),
        (0.000000000230, 3.44685609601, 4136.91043351620),
        (0.000000000230, 3.83156029849, 5753.38488489680),
        (0.000000000220, 1.86956128067, 16730.4636895958),
        (0.000000000250, 2.42188933855, 5729.50644714900),
        (0.000000000200, 1.78208352927, 17789.8456197850),
        (0.000000000210, 4.30363087400, 16858.4825329332),
        (0.000000000210, 0.49258939822, 29088.8114159850),
        (0.000000000250, 1.33030250444, 6282.09552892320),
        (0.000000000270, 2.54785812264, 3496.03282613400),
        (0.000000000220, 1.11232521950, 12721.5720994170),
        (0.000000000210, 5.97759081637, 7.11354700080000),
        (0.000000000190, 0.80292033311, 16062.1845261168),
        (0.000000000230, 4.12454848769, 2388.89402044920),
        (0.000000000220, 4.92663152168, 18875.5258697740),
        (0.000000000230, 5.68902059771, 16460.3335295250),
        (0.000000000230, 4.97346265647, 17260.1546546904),
        (0.000000000230, 3.03021283729, 66567.4858652543),
        (0.000000000160, 3.89740925257, 5331.35744374080),
        (0.000000000170, 3.08268671348, 154717.609887683),
        (0.000000000160, 3.95085099736, 3097.88382272579),
        (0.000000000160, 3.99041783945, 6283.14316029419),
        (0.000000000200, 6.10644140189, 167283.761587666),
        (0.000000000150, 4.09775914607, 11712.9553182308),
        (0.000000000160, 5.71769940700, 17298.1823273262),
        (0.000000000160, 3.28894009404, 5884.92684658320),
        (0.000000000150, 5.64785377164, 12559.0381529820),
        (0.000000000160, 4.43452080930, 6283.00853968860),
        (0.000000000140, 2.31721603062, 5481.25491886760),
        (0.000000000140, 4.43479032305, 13517.8701062334),
        (0.000000000140, 4.73209312936, 7342.45778018060),
        (0.000000000120, 0.64705975463, 18073.7049386502),
        (0.000000000110, 1.51443332200, 16200.7727245012),
        (0.000000000110, 0.88708889185, 21228.3920235458),
        (0.000000000140, 4.50116508534, 640.877607382200),
        (0.000000000110, 4.64339996198, 11790.6290886588),
        (0.000000000110, 1.31064298246, 4164.31198961300),
        (0.000000000090, 3.02238989305, 23543.2305046818),
        (0.000000000090, 2.04999402381, 22003.9146348698),
        (0.000000000090, 4.91488110218, 213.299095438000),
